hostname,modulename,modulepath
ET0005XSC,HDAudBus.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,rdbss.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,ataport.SYS,C:\Windows\system32\drivers\
ET0005XSC,rdpencdd.sys,C:\Windows\system32\drivers\
ET0005XSC,intelppm.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,csc.sys,C:\Windows\system32\drivers\
ET0005XSC,vmstorfl.sys,C:\Windows\system32\drivers\
ET0005XSC,ksecdd.sys,C:\Windows\System32\Drivers\
ET0005XSC,BATTC.SYS,C:\Windows\system32\DRIVERS\
ET0005XSC,dfsc.sys,C:\Windows\System32\Drivers\
ET0005XSC,msrpc.sys,C:\Windows\System32\Drivers\
ET0005XSC,CLASSPNP.SYS,C:\Windows\system32\drivers\
ET0005XSC,i8042prt.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,tdx.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,raspptp.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,ks.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,E1G6032E.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,dump_pciidex.sys,C:\Windows\System32\Drivers\
ET0005XSC,umbus.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,tunnel.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,pacer.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,volmgrx.sys,C:\Windows\System32\drivers\
ET0005XSC,ndis.sys,C:\Windows\system32\drivers\
ET0005XSC,TDI.SYS,C:\Windows\system32\DRIVERS\
ET0005XSC,HTTP.sys,C:\Windows\system32\drivers\
ET0005XSC,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
ET0005XSC,VIDEOPRT.SYS,C:\Windows\System32\drivers\
ET0005XSC,VBoxVideo.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,hal.dll,C:\Windows\system32\
ET0005XSC,WDFLDR.SYS,C:\Windows\system32\drivers\
ET0005XSC,fileinfo.sys,C:\Windows\system32\drivers\
ET0005XSC,atapi.sys,C:\Windows\system32\drivers\
ET0005XSC,usbhub.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,portcls.sys,C:\Windows\system32\drivers\
ET0005XSC,nsiproxy.sys,C:\Windows\system32\drivers\
ET0005XSC,rassstp.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,NDProxy.SYS,C:\Windows\System32\Drivers\
ET0005XSC,cng.sys,C:\Windows\System32\Drivers\
ET0005XSC,CmBatt.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,RDPCDD.sys,C:\Windows\System32\DRIVERS\
ET0005XSC,disk.sys,C:\Windows\system32\drivers\
ET0005XSC,Npfs.SYS,C:\Windows\System32\Drivers\
ET0005XSC,dump_msahci.sys,C:\Windows\System32\Drivers\
ET0005XSC,ACPI.sys,C:\Windows\system32\drivers\
ET0005XSC,bowser.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,fltmgr.sys,C:\Windows\system32\drivers\
ET0005XSC,VBoxGuest.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,pcw.sys,C:\Windows\System32\drivers\
ET0005XSC,rdprefmp.sys,C:\Windows\system32\drivers\
ET0005XSC,AgileVpn.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,blbdrive.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,luafv.sys,C:\Windows\system32\drivers\
ET0005XSC,fwpkclnt.sys,C:\Windows\System32\drivers\
ET0005XSC,hwpolicy.sys,C:\Windows\System32\drivers\
ET0005XSC,crashdmp.sys,C:\Windows\System32\Drivers\
ET0005XSC,secdrv.SYS,C:\Windows\System32\Drivers\
ET0005XSC,ndistapi.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,volmgr.sys,C:\Windows\system32\drivers\
ET0005XSC,hidusb.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,spsys.sys,C:\Windows\system32\drivers\
ET0005XSC,rasl2tp.sys,C:\Windows\system32\DRIVERS\
ET0005XSC,VBoxDisp.dll,C:\Windows\System32\
ET0005XSC,partmgr.sys,C:\Windows\System32\drivers\
ET0005XSC,Ntfs.sys,C:\Windows\System32\Drivers\
EW0004QXW,srvnet.sys,C:\Windows\System32\DRIVERS\
EW0004QXW,compbatt.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,VBoxSF.sys,C:\Windows\System32\drivers\
EW0004QXW,BATTC.SYS,C:\Windows\system32\DRIVERS\
EW0004QXW,Fs_Rec.sys,C:\Windows\System32\Drivers\
EW0004QXW,pcw.sys,C:\Windows\System32\drivers\
EW0004QXW,rdyboost.sys,C:\Windows\System32\drivers\
EW0004QXW,VBoxVideo.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,CmBatt.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,fwpkclnt.sys,C:\Windows\System32\drivers\
EW0004QXW,RDPCDD.sys,C:\Windows\System32\DRIVERS\
EW0004QXW,HTTP.sys,C:\Windows\system32\drivers\
EW0004QXW,rdprefmp.sys,C:\Windows\system32\drivers\
EW0004QXW,discache.sys,C:\Windows\System32\drivers\
EW0004QXW,mouclass.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,dfsc.sys,C:\Windows\System32\Drivers\
EW0004QXW,watchdog.sys,C:\Windows\System32\drivers\
EW0004QXW,fvevol.sys,C:\Windows\System32\DRIVERS\
EW0004QXW,crashdmp.sys,C:\Windows\System32\Drivers\
EW0004QXW,peauth.sys,C:\Windows\system32\drivers\
EW0004QXW,wanarp.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,E1G6032E.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,VBoxMouse.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,secdrv.SYS,C:\Windows\System32\Drivers\
EW0004QXW,luafv.sys,C:\Windows\system32\drivers\
EW0004QXW,CompositeBus.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
EW0004QXW,srv.sys,C:\Windows\System32\DRIVERS\
EW0004QXW,ndiswan.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,netbt.sys,C:\Windows\System32\DRIVERS\
EW0004QXW,TDI.SYS,C:\Windows\system32\DRIVERS\
EW0004QXW,csc.sys,C:\Windows\system32\drivers\
EW0004QXW,vdrvroot.sys,C:\Windows\system32\drivers\
EW0004QXW,i8042prt.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,HIDPARSE.SYS,C:\Windows\system32\DRIVERS\
EW0004QXW,rassstp.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,ksecdd.sys,C:\Windows\System32\Drivers\
EW0004QXW,hidusb.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,Wdf01000.sys,C:\Windows\system32\drivers\
EW0004QXW,fileinfo.sys,C:\Windows\system32\drivers\
EW0004QXW,VIDEOPRT.SYS,C:\Windows\System32\drivers\
EW0004QXW,amdxata.sys,C:\Windows\system32\drivers\
EW0004QXW,nsiproxy.sys,C:\Windows\system32\drivers\
EW0004QXW,msrpc.sys,C:\Windows\System32\Drivers\
EW0004QXW,drmk.sys,C:\Windows\system32\drivers\
EW0004QXW,ksthunk.sys,C:\Windows\system32\drivers\
EW0004QXW,mouhid.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,HIDCLASS.SYS,C:\Windows\system32\DRIVERS\
EW0004QXW,tunnel.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,ndistapi.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,vmstorfl.sys,C:\Windows\system32\drivers\
EW0004QXW,monitor.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,pci.sys,C:\Windows\system32\drivers\
EW0004QXW,kdcom.dll,C:\Windows\system32\
EW0004QXW,WDFLDR.SYS,C:\Windows\system32\drivers\
EW0004QXW,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,ks.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,dxg.sys,C:\Windows\System32\drivers\
EW0004QXW,fltmgr.sys,C:\Windows\system32\drivers\
EW0004QXW,msahci.sys,C:\Windows\system32\drivers\
EW0004QXW,kbdclass.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,HDAudBus.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,win32k.sys,C:\Windows\System32\
EW0004QXW,Null.SYS,C:\Windows\System32\Drivers\
EW0004QXW,lltdio.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,bowser.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,ksecpkg.sys,C:\Windows\System32\Drivers\
EW0004QXW,volsnap.sys,C:\Windows\system32\drivers\
EW0004QXW,tcpip.sys,C:\Windows\System32\drivers\
EW0004QXW,hwpolicy.sys,C:\Windows\System32\drivers\
EW0004QXW,ntoskrnl.exe,C:\Windows\system32\
EW0004QXW,blbdrive.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,pacer.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,volmgr.sys,C:\Windows\system32\drivers\
EW0004QXW,dump_pciidex.sys,C:\Windows\System32\Drivers\
EW0004QXW,CLFS.SYS,C:\Windows\system32\
EW0004QXW,PSHED.dll,C:\Windows\system32\
EW0004QXW,ndis.sys,C:\Windows\system32\drivers\
EW0004QXW,HdAudio.sys,C:\Windows\system32\drivers\
EW0004QXW,srv2.sys,C:\Windows\System32\DRIVERS\
EW0004QXW,rdbss.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,dump_msahci.sys,C:\Windows\System32\Drivers\
EW0004QXW,CI.dll,C:\Windows\system32\
EW0004QXW,wfplwf.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,mrxsmb.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,rdpencdd.sys,C:\Windows\system32\drivers\
EW0004QXW,ataport.SYS,C:\Windows\system32\drivers\
EW0004QXW,rdpbus.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,ACPI.sys,C:\Windows\system32\drivers\
EW0004QXW,NETIO.SYS,C:\Windows\system32\drivers\
EW0004QXW,Dxapi.sys,C:\Windows\System32\drivers\
EW0004QXW,tdx.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,swenum.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,USBD.SYS,C:\Windows\system32\DRIVERS\
EW0004QXW,Ntfs.sys,C:\Windows\System32\Drivers\
EW0004QXW,Msfs.SYS,C:\Windows\System32\Drivers\
EW0004QXW,partmgr.sys,C:\Windows\System32\drivers\
EW0004QXW,Npfs.SYS,C:\Windows\System32\Drivers\
EW0004QXW,usbhub.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,mpsdrv.sys,C:\Windows\System32\drivers\
EW0004QXW,atapi.sys,C:\Windows\system32\drivers\
EW0004QXW,VBoxGuest.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,VBoxDisp.dll,C:\Windows\System32\
EW0004QXW,usbohci.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,raspptp.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,mountmgr.sys,C:\Windows\System32\drivers\
EW0004QXW,msisadrv.sys,C:\Windows\system32\drivers\
EW0004QXW,AgileVpn.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,spsys.sys,C:\Windows\system32\drivers\
EW0004QXW,volmgrx.sys,C:\Windows\System32\drivers\
EW0004QXW,TSDDD.dll,C:\Windows\System32\
EW0004QXW,afd.sys,C:\Windows\system32\drivers\
EW0004QXW,disk.sys,C:\Windows\system32\drivers\
EW0004QXW,umbus.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,rspndr.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,PCIIDEX.SYS,C:\Windows\system32\drivers\
EW0004QXW,mup.sys,C:\Windows\System32\Drivers\
EW0004QXW,intelppm.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,cng.sys,C:\Windows\System32\Drivers\
EW0004QXW,tcpipreg.sys,C:\Windows\System32\drivers\
EW0004QXW,spldr.sys,C:\Windows\System32\Drivers\
EW0004QXW,raspppoe.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,dump_dumpfve.sys,C:\Windows\System32\Drivers\
EW0004QXW,mssmbios.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,NDProxy.SYS,C:\Windows\System32\Drivers\
EW0004QXW,Beep.SYS,C:\Windows\System32\Drivers\
EW0004QXW,portcls.sys,C:\Windows\system32\drivers\
EW0004QXW,termdd.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,WMILIB.SYS,C:\Windows\system32\drivers\
EW0004QXW,cdfs.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,netbios.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,USBPORT.SYS,C:\Windows\system32\DRIVERS\
EW0004QXW,rasl2tp.sys,C:\Windows\system32\DRIVERS\
EW0004QXW,vga.sys,C:\Windows\System32\drivers\
EW0004QXW,CLASSPNP.SYS,C:\Windows\system32\drivers\
EW0004QXW,hal.dll,C:\Windows\system32\
EW0004QXW,cdrom.sys,C:\Windows\system32\DRIVERS\
NB0008RYA,kbdclass.sys,C:\Windows\System32\drivers\
NB0008RYA,werkernel.sys,C:\Windows\System32\drivers\
NB0008RYA,afd.sys,C:\Windows\system32\drivers\
NB0008RYA,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
NB0008RYA,dump_storport.sys,C:\Windows\System32\Drivers\
NB0008RYA,volmgr.sys,C:\Windows\System32\drivers\
NB0008RYA,HIDPARSE.SYS,C:\Windows\System32\drivers\
NB0008RYA,NTFS.sys,C:\Windows\System32\Drivers\
NB0008RYA,rspndr.sys,C:\Windows\system32\drivers\
NB0008RYA,Fs_Rec.sys,C:\Windows\System32\Drivers\
NB0008RYA,tm.sys,C:\Windows\System32\drivers\
NB0008RYA,ACPI.sys,C:\Windows\System32\drivers\
NB0008RYA,win32k.sys,C:\Windows\System32\
NB0008RYA,RDPUDD.dll,C:\Windows\System32\
NB0008RYA,spaceport.sys,C:\Windows\System32\drivers\
NB0008RYA,rdpdr.sys,C:\Windows\System32\drivers\
NB0008RYA,tcpip.sys,C:\Windows\System32\drivers\
NB0008RYA,WindowsTrustedRTProxy.sys,C:\Windows\System32\drivers\
NB0008RYA,filecrypt.sys,C:\Windows\system32\drivers\
NB0008RYA,fwpkclnt.sys,C:\Windows\System32\drivers\
NB0008RYA,CI.dll,C:\Windows\system32\
NB0008RYA,HTTP.sys,C:\Windows\system32\drivers\
NB0008RYA,storport.sys,C:\Windows\System32\drivers\
NB0008RYA,registry.sys,C:\Windows\System32\drivers\
NB0008RYA,vdrvroot.sys,C:\Windows\System32\drivers\
NB0008RYA,kdnic.sys,C:\Windows\System32\drivers\
NB0008RYA,netbios.sys,C:\Windows\system32\drivers\
NB0008RYA,srvnet.sys,C:\Windows\System32\DRIVERS\
NB0008RYA,serial.sys,C:\Windows\System32\drivers\
NB0008RYA,NETIO.SYS,C:\Windows\system32\DRIVERS\
NB0008RYA,nsiproxy.sys,C:\Windows\system32\drivers\
NB0008RYA,BasicDisplay.sys,C:\Windows\System32\drivers\
NB0008RYA,Npfs.SYS,C:\Windows\System32\Drivers\
NB0008RYA,PSHED.dll,C:\Windows\system32\
NB0008RYA,FLTMGR.SYS,C:\Windows\System32\drivers\
NB0008RYA,rdbss.sys,C:\Windows\system32\DRIVERS\
NB0008RYA,luafv.sys,C:\Windows\system32\drivers\
NB0008RYA,rdpvideominiport.sys,C:\Windows\System32\drivers\
NB0008RYA,CompositeBus.sys,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_a140581a8f8b58b7\
NB0008RYA,WppRecorder.sys,C:\Windows\System32\Drivers\
NB0008RYA,NdisVirtualBus.sys,C:\Windows\System32\drivers\
NB0008RYA,vioscsi.sys,C:\Windows\System32\drivers\
NB0008RYA,volume.sys,C:\Windows\System32\drivers\
NB0008RYA,Wdf01000.sys,C:\Windows\system32\drivers\
NB0008RYA,wcifs.sys,C:\Windows\system32\drivers\
NB0008RYA,WdFilter.sys,C:\Windows\system32\drivers\
NB0008RYA,NDIS.SYS,C:\Windows\system32\DRIVERS\
NB0008RYA,TDI.SYS,C:\Windows\system32\DRIVERS\
NB0008RYA,WDFLDR.SYS,C:\Windows\system32\drivers\
NB0008RYA,tbs.sys,C:\Windows\system32\drivers\
NB0008RYA,Msfs.SYS,C:\Windows\System32\Drivers\
NB0008RYA,intelppm.sys,C:\Windows\System32\drivers\
NB0008RYA,lltdio.sys,C:\Windows\system32\drivers\
NB0008RYA,clipsp.sys,C:\Windows\System32\drivers\
NB0008RYA,acpiex.sys,C:\Windows\System32\Drivers\
NB0008RYA,umbus.sys,C:\Windows\System32\drivers\
NB0008RYA,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
NB0008RYA,npsvctrig.sys,C:\Windows\System32\drivers\
NB0008RYA,cng.sys,C:\Windows\System32\drivers\
NB0008RYA,tcpipreg.sys,C:\Windows\System32\drivers\
NB0008RYA,CLASSPNP.SYS,C:\Windows\System32\drivers\
NB0008RYA,tdx.sys,C:\Windows\system32\DRIVERS\
NB0008RYA,i8042prt.sys,C:\Windows\System32\drivers\
NB0008RYA,srv.sys,C:\Windows\System32\DRIVERS\
NB0008RYA,mmcss.sys,C:\Windows\system32\drivers\
NB0008RYA,pacer.sys,C:\Windows\System32\drivers\
NB0008RYA,ksecpkg.sys,C:\Windows\System32\Drivers\
NB0008RYA,ks.sys,C:\Windows\System32\drivers\
NB0008RYA,volsnap.sys,C:\Windows\System32\drivers\
NB0008RYA,hal.dll,C:\Windows\system32\
NB0008RYA,cdd.dll,C:\Windows\System32\
NB0008RYA,win32kfull.sys,C:\Windows\System32\
NB0008RYA,ntoskrnl.exe,C:\Windows\system32\
NB0008RYA,mrxsmb.sys,C:\Windows\system32\DRIVERS\
NB0008RYA,rdpbus.sys,C:\Windows\System32\drivers\
NB0008RYA,gpuenergydrv.sys,C:\Windows\System32\drivers\
NB0008RYA,CLFS.SYS,C:\Windows\System32\drivers\
NB0008RYA,mouclass.sys,C:\Windows\System32\drivers\
NB0008RYA,storqosflt.sys,C:\Windows\system32\drivers\
NB0008RYA,WindowsTrustedRT.sys,C:\Windows\system32\drivers\
NB0008RYA,ahcache.sys,C:\Windows\system32\DRIVERS\
NB0008RYA,pdc.sys,C:\Windows\system32\drivers\
NB0008RYA,msrpc.sys,C:\Windows\System32\drivers\
NB0008RYA,swenum.sys,C:\Windows\System32\drivers\
NB0008RYA,crashdmp.sys,C:\Windows\System32\Drivers\
NB0008RYA,netbt.sys,C:\Windows\System32\DRIVERS\
NB0008RYA,intelpep.sys,C:\Windows\System32\drivers\
NB0008RYA,mup.sys,C:\Windows\System32\Drivers\
NB0008RYA,dfsc.sys,C:\Windows\System32\Drivers\
NB0008RYA,WMILIB.SYS,C:\Windows\System32\drivers\
NB0008RYA,srv2.sys,C:\Windows\System32\DRIVERS\
NB0008RYA,kdcom.dll,C:\Windows\system
NB0008RYA,pcw.sys,C:\Windows\System32\drivers\
NB0008RYA,wfplwfs.sys,C:\Windows\System32\drivers\
NB0008RYA,pci.sys,C:\Windows\System32\drivers\
NB0008RYA,partmgr.sys,C:\Windows\System32\drivers\
NB0008RYA,Wof.sys,C:\Windows\System32\Drivers\
NB0008RYA,peauth.sys,C:\Windows\system32\drivers\
NB0008RYA,BasicRender.sys,C:\Windows\System32\drivers\
NB0008RYA,mcupdate.dll,C:\Windows\system32\mcupdate_Genu
NB0008RYA,ksecdd.sys,C:\Windows\System32\drivers\
NB0008RYA,pvpanic.sys,C:\Windows\System32\drivers\
NB0008RYA,BOOTVID.dll,C:\Windows\system32\
NB0008RYA,condrv.sys,C:\Windows\System32\drivers\
NB0008RYA,bowser.sys,C:\Windows\system32\DRIVERS\
NB0008RYA,dump_vioscsi.sys,C:\Windows\System32\Drivers\
NB0008RYA,volmgrx.sys,C:\Windows\System32\drivers\
NB0008RYA,watchdog.sys,C:\Windows\System32\drivers\
NB0008RYA,TSDDD.dll,C:\Windows\System32\
NB0008RYA,serenum.sys,C:\Windows\System32\drivers\
NB0008RYA,msisadrv.sys,C:\Windows\System32\drivers\
NB0008RYA,tunnel.sys,C:\Windows\System32\drivers\
NB0008RYA,win32kbase.sys,C:\Windows\System32\
NB0008RYA,cmimcext.sys,C:\Windows\System32\drivers\
NB0008RYA,mountmgr.sys,C:\Windows\System32\drivers\
NB0008RYA,mslldp.sys,C:\Windows\system32\drivers\
NB0008RYA,ntosext.sys,C:\Windows\System32\drivers\
NB0008RYA,mpsdrv.sys,C:\Windows\System32\drivers\
NB0008RYA,monitor.sys,C:\Windows\System32\drivers\
NB0008RYA,disk.sys,C:\Windows\System32\drivers\
NB0008RYA,dxgkrnl.sys,C:\Windows\System32\drivers\
NB0008RYA,mssmbios.sys,C:\Windows\System32\drivers\
NB0008RYA,terminpt.sys,C:\Windows\System32\drivers\
NB0008RYA,Null.SYS,C:\Windows\System32\Drivers\
NB0008RYA,EhStorClass.sys,C:\Windows\System32\drivers\
NB0008RYA,sacdrv.sys,C:\Windows\system32\DRIVERS\
NB0008RYA,CEA.sys,C:\Windows\system32\drivers\
NB0008RYA,netkvm.sys,C:\Windows\System32\drivers\
NB0008RYA,dxgmms2.sys,C:\Windows\System32\drivers\
NL0000AHL,Msfs.SYS,C:\Windows\System32\Drivers\
NL0000AHL,terminpt.sys,C:\Windows\System32\drivers\
NL0000AHL,NDIS.SYS,C:\Windows\system32\DRIVERS\
NL0000AHL,vdrvroot.sys,C:\Windows\System32\drivers\
NL0000AHL,srv2.sys,C:\Windows\System32\DRIVERS\
NL0000AHL,volmgrx.sys,C:\Windows\System32\drivers\
NL0000AHL,msrpc.sys,C:\Windows\System32\drivers\
NL0000AHL,nsiproxy.sys,C:\Windows\system32\drivers\
NL0000AHL,kdcom.dll,C:\Windows\system
NL0000AHL,BasicDisplay.sys,C:\Windows\System32\drivers\
NL0000AHL,mouclass.sys,C:\Windows\System32\drivers\
NL0000AHL,crashdmp.sys,C:\Windows\System32\Drivers\
NL0000AHL,win32k.sys,C:\Windows\System32\
NL0000AHL,mmcss.sys,C:\Windows\system32\drivers\
NL0000AHL,mrxsmb10.sys,C:\Windows\system32\DRIVERS\
NL0000AHL,watchdog.sys,C:\Windows\System32\drivers\
NL0000AHL,pvpanic.sys,C:\Windows\System32\drivers\
NL0000AHL,storport.sys,C:\Windows\System32\drivers\
NL0000AHL,npsvctrig.sys,C:\Windows\System32\drivers\
NL0000AHL,Npfs.SYS,C:\Windows\System32\Drivers\
NL0000AHL,BOOTVID.dll,C:\Windows\system32\
NL0000AHL,netbios.sys,C:\Windows\system32\drivers\
NL0000AHL,srvnet.sys,C:\Windows\System32\DRIVERS\
NL0000AHL,TSDDD.dll,C:\Windows\System32\
NL0000AHL,rspndr.sys,C:\Windows\system32\drivers\
NL0000AHL,disk.sys,C:\Windows\System32\drivers\
NL0000AHL,WdFilter.sys,C:\Windows\system32\drivers\
NL0000AHL,CLASSPNP.SYS,C:\Windows\System32\drivers\
NL0000AHL,CompositeBus.sys,C:\Windows\System32\DriverStore\FileRepository\compositebus.inf_amd64_a140581a8f8b58b7\
NL0000AHL,WindowsTrustedRT.sys,C:\Windows\system32\drivers\
NL0000AHL,mountmgr.sys,C:\Windows\System32\drivers\
NL0000AHL,PSHED.dll,C:\Windows\system32\
NL0000AHL,mup.sys,C:\Windows\System32\Drivers\
NL0000AHL,rdpbus.sys,C:\Windows\System32\drivers\
NL0000AHL,peauth.sys,C:\Windows\system32\drivers\
NL0000AHL,spaceport.sys,C:\Windows\System32\drivers\
NL0000AHL,mrxsmb20.sys,C:\Windows\system32\DRIVERS\
NL0000AHL,wcifs.sys,C:\Windows\system32\drivers\
NL0000AHL,vioscsi.sys,C:\Windows\System32\drivers\
NL0000AHL,kdnic.sys,C:\Windows\System32\drivers\
NL0000AHL,sacdrv.sys,C:\Windows\system32\DRIVERS\
NL0000AHL,afd.sys,C:\Windows\system32\drivers\
NL0000AHL,CLFS.SYS,C:\Windows\System32\drivers\
NL0000AHL,swenum.sys,C:\Windows\System32\drivers\
NL0000AHL,win32kbase.sys,C:\Windows\System32\
NL0000AHL,lltdio.sys,C:\Windows\system32\drivers\
NL0000AHL,fwpkclnt.sys,C:\Windows\System32\drivers\
NL0000AHL,werkernel.sys,C:\Windows\System32\drivers\
NL0000AHL,cng.sys,C:\Windows\System32\drivers\
NL0000AHL,tm.sys,C:\Windows\System32\drivers\
NL0000AHL,ksecpkg.sys,C:\Windows\System32\Drivers\
NL0000AHL,Null.SYS,C:\Windows\System32\Drivers\
NL0000AHL,BasicRender.sys,C:\Windows\System32\drivers\
NL0000AHL,mslldp.sys,C:\Windows\system32\drivers\
NL0000AHL,Wof.sys,C:\Windows\System32\Drivers\
NL0000AHL,luafv.sys,C:\Windows\system32\drivers\
NL0000AHL,pacer.sys,C:\Windows\System32\drivers\
NL0000AHL,intelppm.sys,C:\Windows\System32\drivers\
NL0000AHL,ACPI.sys,C:\Windows\System32\drivers\
NL0000AHL,dfsc.sys,C:\Windows\System32\Drivers\
NL0000AHL,netbt.sys,C:\Windows\System32\DRIVERS\
NL0000AHL,partmgr.sys,C:\Windows\System32\drivers\
NL0000AHL,cmimcext.sys,C:\Windows\System32\drivers\
NL0000AHL,condrv.sys,C:\Windows\System32\drivers\
NL0000AHL,ks.sys,C:\Windows\System32\drivers\
NL0000AHL,tcpipreg.sys,C:\Windows\System32\drivers\
NL0000AHL,i8042prt.sys,C:\Windows\System32\drivers\
NL0000AHL,wfplwfs.sys,C:\Windows\System32\drivers\
NL0000AHL,serial.sys,C:\Windows\System32\drivers\
NL0000AHL,rdpdr.sys,C:\Windows\System32\drivers\
NL0000AHL,acpiex.sys,C:\Windows\System32\Drivers\
NL0000AHL,rdbss.sys,C:\Windows\system32\DRIVERS\
NL0000AHL,hal.dll,C:\Windows\system32\
NL0000AHL,ksecdd.sys,C:\Windows\System32\drivers\
NL0000AHL,serenum.sys,C:\Windows\System32\drivers\
NL0000AHL,tdx.sys,C:\Windows\system32\DRIVERS\
NL0000AHL,dxgmms2.sys,C:\Windows\System32\drivers\
NL0000AHL,dump_storport.sys,C:\Windows\System32\Drivers\
NL0000AHL,NdisVirtualBus.sys,C:\Windows\System32\drivers\
NL0000AHL,mpsdrv.sys,C:\Windows\System32\drivers\
NL0000AHL,monitor.sys,C:\Windows\System32\drivers\
NL0000AHL,intelpep.sys,C:\Windows\System32\drivers\
NL0000AHL,netkvm.sys,C:\Windows\System32\drivers\
NL0000AHL,registry.sys,C:\Windows\System32\drivers\
NL0000AHL,HTTP.sys,C:\Windows\system32\drivers\
NL0000AHL,pcw.sys,C:\Windows\System32\drivers\
NL0000AHL,pci.sys,C:\Windows\System32\drivers\
NL0000AHL,ntosext.sys,C:\Windows\System32\drivers\
NL0000AHL,CI.dll,C:\Windows\system32\
NL0000AHL,CEA.sys,C:\Windows\system32\drivers\
NL0000AHL,mrxsmb.sys,C:\Windows\system32\DRIVERS\
NL0000AHL,umbus.sys,C:\Windows\System32\drivers\
NL0000AHL,WDFLDR.SYS,C:\Windows\system32\drivers\
NL0000AHL,filecrypt.sys,C:\Windows\system32\drivers\
NL0000AHL,mssmbios.sys,C:\Windows\System32\drivers\
NL0000AHL,Fs_Rec.sys,C:\Windows\System32\Drivers\
NL0000AHL,NETIO.SYS,C:\Windows\system32\DRIVERS\
NL0000AHL,volsnap.sys,C:\Windows\System32\drivers\
NL0000AHL,gpuenergydrv.sys,C:\Windows\System32\drivers\
NL0000AHL,storqosflt.sys,C:\Windows\system32\drivers\
NL0000AHL,clipsp.sys,C:\Windows\System32\drivers\
